tagname,timestamp,Hz,Phasa-A (kV),Phasa-B (kV),Phasa-C (kV),VindhyachalVol_A,VindhyachalVol_B,VindhyachalVol_C,,Vindhyachal,Kanpur,Dadri,Moga
VINDHYACHAL.FREQ,23:48:06.880,49.67551,232.5012,235.3707,234.2276,232501.2,235370.7,234227.6,,-0.00049,0.00088,0.0031903,0.0036851
VINDHYACHAL.FREQ,23:48:06.920,49.67549,232.5002,235.3598,234.2287,232500.2,235359.8,234228.7,,0.00136,0.00320,0.0037596,0.004521
VINDHYACHAL.FREQ,23:48:06.960,49.67549,232.5085,235.3638,234.2237,232508.5,235363.8,234223.7,,0.00000,0.00389,0.0057489,0.0062063
VINDHYACHAL.FREQ,23:48:07.000,49.67524,232.4835,235.344,234.1977,232483.5,235344,234197.7,,-0.01080,0.00277,0.0193119,0.0054136
VINDHYACHAL.FREQ,23:48:07.040,49.6752,232.4526,235.3232,234.1613,232452.6,235323.2,234161.3,,0.00000,-0.00076,0,-0.0007853
VINDHYACHAL.FREQ,23:48:07.080,49.67525,232.4507,235.3241,234.1704,232450.7,235324.1,234170.4,,0.00250,0.00209,-0.0001237,0.0052437
VINDHYACHAL.FREQ,23:48:07.120,49.6752,232.4647,235.3298,234.1777,232464.7,235329.8,234177.7,,-0.00224,0.00120,0.0141814,0.0051305
VINDHYACHAL.FREQ,23:48:07.160,49.67543,232.4638,235.3232,234.1726,232463.8,235323.2,234172.6,,0.00847,0.00378,-0.0119045,-0.0014916
VINDHYACHAL.FREQ,23:48:07.200,49.67566,232.4813,235.3516,234.1996,232481.3,235351.6,234199.6,,0.00664,0.00315,-0.0081152,0.004521
VINDHYACHAL.FREQ,23:48:07.240,49.67578,232.4972,235.3647,234.214,232497.2,235364.7,234214,,0.00253,0.00398,0.0105694,0.0051662
VINDHYACHAL.FREQ,23:48:07.280,49.67595,232.5051,235.3874,234.2363,232505.1,235387.4,234236.3,,0.00604,0.00155,-0.001961,0.0051305
VINDHYACHAL.FREQ,23:48:07.320,49.67617,232.5604,235.4193,234.2748,232560.4,235419.3,234274.8,,0.00328,0.00381,0,0
VINDHYACHAL.FREQ,23:48:07.360,49.67612,232.5479,235.4082,234.2631,232547.9,235408.2,234263.1,,-0.00261,0.00532,0.017485,0.0084609
VINDHYACHAL.FREQ,23:48:07.400,49.67611,232.5211,235.3878,234.2389,232521.1,235387.8,234238.9,,0.00391,0.00563,0.0110924,0.0067994
VINDHYACHAL.FREQ,23:48:07.440,49.67626,232.5108,235.3808,234.2352,232510.8,235380.8,234235.2,,0.00087,0.00337,0.0148267,0.00581
VINDHYACHAL.FREQ,23:48:07.480,49.67613,232.4922,235.3485,234.2018,232492.2,235348.5,234201.8,,-0.00142,0.00263,0.0069946,0.0052795
VINDHYACHAL.FREQ,23:48:07.520,49.6762,232.4947,235.3587,234.2087,232494.7,235358.7,234208.7,,0.00353,0.00280,-0.0033557,0.0000015
VINDHYACHAL.FREQ,23:48:07.560,49.67678,232.5049,235.3635,234.223,232504.9,235363.5,234223,,0.01426,0.00447,-0.0097141,0.0025779
VINDHYACHAL.FREQ,23:48:07.600,49.67709,232.5054,235.3724,234.2196,232505.4,235372.4,234219.6,,0.00698,0.00380,0.0075251,0.004378
VINDHYACHAL.FREQ,23:48:07.640,49.67762,232.5143,235.3675,234.241,232514.3,235367.5,234241,,0.01434,0.00436,-0.0107557,0.0005141
VINDHYACHAL.FREQ,23:48:07.680,49.67786,232.5349,235.4028,234.2491,232534.9,235402.8,234249.1,,0.00413,0.00364,0.0000015,0
VINDHYACHAL.FREQ,23:48:07.720,49.67782,232.5457,235.4213,234.2698,232545.7,235421.3,234269.8,,-0.00088,0.00445,0.0117093,0.005722
VINDHYACHAL.FREQ,23:48:07.760,49.67807,232.5272,235.4118,234.2579,232527.2,235411.8,234257.9,,0.00807,0.00698,0.0165135,0.0080869
VINDHYACHAL.FREQ,23:48:07.800,49.6783,232.5061,235.3825,234.2367,232506.1,235382.5,234236.7,,0.00332,0.00445,0.0081211,0.0063077
VINDHYACHAL.FREQ,23:48:07.840,49.67833,232.5058,235.3707,234.2219,232505.8,235370.7,234221.9,,0.00000,0.00546,0.010933,0.0054747
VINDHYACHAL.FREQ,23:48:07.880,49.67842,232.4869,235.3577,234.2082,232486.9,235357.7,234208.2,,0.00464,0.00516,0,0.0011116
VINDHYACHAL.FREQ,23:48:07.920,49.6786,232.4772,235.35,234.1909,232477.2,235350,234190.9,,0.00254,0.00366,0.0016779,0.0022799
VINDHYACHAL.FREQ,23:48:07.960,49.67871,232.4801,235.3607,234.2057,232480.1,235360.7,234205.7,,0.00421,0.00314,-0.0006184,0.0021189
VINDHYACHAL.FREQ,23:48:08.000,49.67908,232.4888,235.356,234.2003,232488.8,235356,234200.3,,0.01069,0.00500,-0.003463,0.0037268
VINDHYACHAL.FREQ,23:48:08.040,49.67949,232.5118,235.3753,234.2244,232511.8,235375.3,234224.4,,0.00812,0.00217,-0.0020131,0.0030726
VINDHYACHAL.FREQ,23:48:08.080,49.67954,232.538,235.41,234.2529,232538,235410,234252.9,,0.00079,0.00396,0.0090972,0.0071689
VINDHYACHAL.FREQ,23:48:08.120,49.67982,232.5377,235.4106,234.2542,232537.7,235410.6,234254.2,,0.00706,0.00533,0.003089,0.0050336
VINDHYACHAL.FREQ,23:48:08.160,49.6798,232.5225,235.4027,234.2516,232522.5,235402.7,234251.6,,-0.00374,0.00394,0.0115141,0.0059873
VINDHYACHAL.FREQ,23:48:08.200,49.67953,232.5184,235.388,234.2264,232518.4,235388,234226.4,,-0.00685,0.00429,0.0124872,0.0030026
VINDHYACHAL.FREQ,23:48:08.240,49.67955,232.484,235.3617,234.2091,232484,235361.7,234209.1,,0.00147,0.00290,0.0036106,0.0029311
VINDHYACHAL.FREQ,23:48:08.280,49.67973,232.4745,235.3444,234.2082,232474.5,235344.4,234208.2,,0.00201,0.00065,0.0010073,0.0048041
VINDHYACHAL.FREQ,23:48:08.320,49.67964,232.4823,235.3478,234.1927,232482.3,235347.8,234192.7,,-0.00145,0.00295,0.0029057,0.0033647
VINDHYACHAL.FREQ,23:48:08.360,49.67987,232.4773,235.3484,234.2022,232477.3,235348.4,234202.2,,0.00881,0.00258,-0.0032395,0.0040621
VINDHYACHAL.FREQ,23:48:08.400,49.68023,232.4995,235.3568,234.217,232499.5,235356.8,234217,,0.00725,-0.00140,-0.0066057,0.0028163
VINDHYACHAL.FREQ,23:48:08.440,49.68043,232.5375,235.4141,234.2603,232537.5,235414.1,234260.3,,0.00509,0.00453,0.0036553,0.0021458
VINDHYACHAL.FREQ,23:48:08.480,49.68079,232.5379,235.4198,234.2655,232537.9,235419.8,234265.5,,0.01019,0.00489,-0.0075594,0
VINDHYACHAL.FREQ,23:48:08.520,49.6808,232.5455,235.4251,234.2672,232545.5,235425.1,234267.2,,0.00000,-0.00113,0.0014931,0.0029489
VINDHYACHAL.FREQ,23:48:08.560,49.68067,232.5524,235.4148,234.275,232552.4,235414.8,234275,,-0.00334,0.00104,0.0157684,0.0006869
VINDHYACHAL.FREQ,23:48:08.600,49.68069,232.5189,235.3873,234.2284,232518.9,235387.3,234228.4,,0.00155,0.00224,0.0047415,0.0047326
VINDHYACHAL.FREQ,23:48:08.640,49.68057,232.5033,235.3787,234.2307,232503.3,235378.7,234230.7,,-0.00630,-0.00051,0.0073478,0.0007167
VINDHYACHAL.FREQ,23:48:08.680,49.68045,232.4922,235.3538,234.2118,232492.2,235353.8,234211.8,,0.00000,0.00127,0.0053942,0.0020832
VINDHYACHAL.FREQ,23:48:08.720,49.68061,232.4926,235.3556,234.1996,232492.6,235355.6,234199.6,,0.00577,0.00126,-0.008212,0.0000969
VINDHYACHAL.FREQ,23:48:08.760,49.6806,232.4881,235.3627,234.212,232488.1,235362.7,234212,,-0.00256,-0.00100,-0.0026882,0.0006974
VINDHYACHAL.FREQ,23:48:08.800,49.68063,232.4941,235.3632,234.2107,232494.1,235363.2,234210.7,,0.00147,0.00219,-0.0006452,0
VINDHYACHAL.FREQ,23:48:08.840,49.68097,232.495,235.3654,234.2104,232495,235365.4,234210.4,,0.01133,0.00065,-0.0076771,-0.0019237
VINDHYACHAL.FREQ,23:48:08.880,49.68118,232.5258,235.3919,234.2425,232525.8,235391.9,234242.5,,0.00405,0.00035,-0.0048026,0.0008032
VINDHYACHAL.FREQ,23:48:08.920,49.68133,232.5543,235.4171,234.2744,232554.3,235417.1,234274.4,,0.00381,0.00294,0.0076786,0.0043899
VINDHYACHAL.FREQ,23:48:08.960,49.68136,232.5304,235.4089,234.2562,232530.4,235408.9,234256.2,,0.00000,0.00011,-0.0034928,-0.003086
VINDHYACHAL.FREQ,23:48:09.000,49.68119,232.5428,235.3982,234.2402,232542.8,235398.2,234240.2,,-0.00857,0.00354,0.0116885,0.0010952
VINDHYACHAL.FREQ,23:48:09.040,49.6811,232.5181,235.3819,234.2319,232518.1,235381.9,234231.9,,0.00000,0.00643,0.0160545,0.0051335
VINDHYACHAL.FREQ,23:48:09.080,49.68119,232.4755,235.3519,234.1962,232475.5,235351.9,234196.2,,0.00265,0.00204,0,0.0009984
VINDHYACHAL.FREQ,23:48:09.120,49.68111,232.5003,235.3667,234.214,232500.3,235366.7,234214,,-0.00243,0.00177,0.0034824,-0.000082
VINDHYACHAL.FREQ,23:48:09.160,49.6813,232.5111,235.3736,234.2253,232511.1,235373.6,234225.3,,0.00687,0.00351,0.0044599,0.0009462
VINDHYACHAL.FREQ,23:48:09.200,49.68157,232.4856,235.3503,234.2056,232485.6,235350.3,234205.6,,0.00814,0.00187,-0.0111282,-0.0023291
VINDHYACHAL.FREQ,23:48:09.240,49.68179,232.5308,235.4097,234.2473,232530.8,235409.7,234247.3,,0.00494,0.00000,-0.0063434,0.0019133
VINDHYACHAL.FREQ,23:48:09.280,49.68201,232.5351,235.4163,234.2617,232535.1,235416.3,234261.7,,0.00538,0.00272,0.0094503,0.0006497
VINDHYACHAL.FREQ,23:48:09.320,49.68222,232.5514,235.4284,234.2755,232551.4,235428.4,234275.5,,0.00274,0.00280,-0.0055999,0
VINDHYACHAL.FREQ,23:48:09.360,49.68222,232.5815,235.4618,234.2933,232581.5,235461.8,234293.3,,0.00000,0.00321,0.0064373,0.0039428
VINDHYACHAL.FREQ,23:48:09.400,49.68226,232.5532,235.4223,234.2786,232553.2,235422.3,234278.6,,0.00364,0.00428,0.0142023,0.0062272
VINDHYACHAL.FREQ,23:48:09.440,49.68232,232.5163,235.3982,234.2419,232516.3,235398.2,234241.9,,-0.00018,0.00147,0.0076905,0.004974
VINDHYACHAL.FREQ,23:48:09.480,49.68231,232.5217,235.3871,234.2296,232521.7,235387.1,234229.6,,-0.00037,0.00385,0.0149816,0.0037
VINDHYACHAL.FREQ,23:48:09.520,49.68232,232.4998,235.3612,234.2123,232499.8,235361.2,234212.3,,0.00078,0.00437,-0.0000015,0.0023946
VINDHYACHAL.FREQ,23:48:09.560,49.68267,232.4958,235.3622,234.2108,232495.8,235362.2,234210.8,,0.00991,0.00059,-0.01425,0.00128
VINDHYACHAL.FREQ,23:48:09.600,49.68299,232.5161,235.3835,234.2443,232516.1,235383.5,234244.3,,0.00677,0.00291,0.0029221,0
VINDHYACHAL.FREQ,23:48:09.640,49.68336,232.513,235.3845,234.234,232513,235384.5,234234,,0.01080,0.00477,-0.0058487,0.0034466
VINDHYACHAL.FREQ,23:48:09.680,49.68361,232.5103,235.3861,234.2391,232510.3,235386.1,234239.1,,0.00350,0.00058,-0.0058874,0.0035807
VINDHYACHAL.FREQ,23:48:09.720,49.68368,232.5438,235.4187,234.2662,232543.8,235418.7,234266.2,,0.00147,0.00347,0.0094622,0.0062108
VINDHYACHAL.FREQ,23:48:09.760,49.68381,232.5257,235.3995,234.2443,232525.7,235399.5,234244.3,,0.00338,0.00298,0.0112459,0.0048533
VINDHYACHAL.FREQ,23:48:09.800,49.68382,232.5205,235.3959,234.2337,232520.5,235395.9,234233.7,,0.00000,0.00086,0.0049144,0.0054494
VINDHYACHAL.FREQ,23:48:09.840,49.68367,232.507,235.3775,234.2189,232507,235377.5,234218.9,,-0.00449,0.00358,0.0123978,0.0036702
VINDHYACHAL.FREQ,23:48:09.880,49.68356,232.4515,235.3306,234.176,232451.5,235330.6,234176,,-0.00117,0.00155,0.0036091,0.0033423
VINDHYACHAL.FREQ,23:48:09.920,49.68355,232.4575,235.3345,234.1738,232457.5,235334.5,234173.8,,-0.00179,0.00189,0.0011757,0.0046492
VINDHYACHAL.FREQ,23:48:09.960,49.68344,232.4702,235.3419,234.1939,232470.2,235341.9,234193.9,,-0.00220,0.00314,0.011541,0.0046432
VINDHYACHAL.FREQ,23:48:10.000,49.68346,232.4423,235.3223,234.1621,232442.3,235322.3,234162.1,,0.00179,0.00166,-0.0014573,0.001961
VINDHYACHAL.FREQ,23:48:10.040,49.68367,232.4815,235.3416,234.2006,232481.5,235341.6,234200.6,,0.00675,0.00021,-0.0123188,0.0029847
VINDHYACHAL.FREQ,23:48:10.080,49.68383,232.5074,235.3898,234.2353,232507.4,235389.8,234235.3,,0.00122,0.00276,0.0076205,0.0070736
VINDHYACHAL.FREQ,23:48:10.120,49.68387,232.5441,235.4136,234.2575,232544.1,235413.6,234257.5,,0.00302,0.00322,0.007154,0.0063837
VINDHYACHAL.FREQ,23:48:10.160,49.68395,232.5614,235.4332,234.2787,232561.4,235433.2,234278.7,,0.00018,0.00275,-0.0007048,0.0033915
VINDHYACHAL.FREQ,23:48:10.200,49.68386,232.5513,235.4279,234.2747,232551.3,235427.9,234274.7,,-0.00429,0.00283,0.0142962,0.0026837
VINDHYACHAL.FREQ,23:48:10.240,49.68374,232.5306,235.3992,234.2506,232530.6,235399.2,234250.6,,0.00000,0.00049,0,-0.0001058
VINDHYACHAL.FREQ,23:48:10.280,49.68377,232.5307,235.4063,234.2475,232530.7,235406.3,234247.5,,0.00115,0.00147,0.0056505,-0.0010848
VINDHYACHAL.FREQ,23:48:10.320,49.6837,232.5144,235.378,234.2294,232514.4,235378,234229.4,,-0.00125,0.00133,0.0063047,0.0018626
VINDHYACHAL.FREQ,23:48:10.360,49.68385,232.5188,235.3861,234.2433,232518.8,235386.1,234243.3,,0.00510,0.00070,-0.003621,-0.0004083
VINDHYACHAL.FREQ,23:48:10.400,49.68425,232.5153,235.3876,234.2449,232515.3,235387.6,234244.9,,0.01015,0.00200,-0.0092551,0.0000015
VINDHYACHAL.FREQ,23:48:10.440,49.68439,232.516,235.3889,234.2448,232516,235388.9,234244.8,,0.00261,0.00074,0.005421,0.001429
VINDHYACHAL.FREQ,23:48:10.480,49.68477,232.5211,235.3976,234.2491,232521.1,235397.6,234249.1,,0.01166,0.00221,-0.0095904,-0.0021353
VINDHYACHAL.FREQ,23:48:10.520,49.68501,232.5451,235.4193,234.2764,232545.1,235419.3,234276.4,,0.00353,0.00057,-0.0051051,0.0001937
VINDHYACHAL.FREQ,23:48:10.560,49.68491,232.5495,235.4292,234.2716,232549.5,235429.2,234271.6,,-0.00386,0.00176,0.0115946,0.0038505
VINDHYACHAL.FREQ,23:48:10.600,49.68495,232.5361,235.4171,234.264,232536.1,235417.1,234264,,0.00296,0.00079,0.0001401,-0.0061095
VINDHYACHAL.FREQ,23:48:10.640,49.68497,232.5175,235.3966,234.2468,232517.5,235396.6,234246.8,,0.00000,0.00000,0.0014842,-0.0053689
VINDHYACHAL.FREQ,23:48:10.680,49.68473,232.4935,235.3602,234.2209,232493.5,235360.2,234220.9,,-0.00516,-0.00101,0.0096947,-0.0006348
VINDHYACHAL.FREQ,23:48:10.720,49.68474,232.471,235.3508,234.1941,232471,235350.8,234194.1,,0.00095,-0.00037,0,-0.0088841
VINDHYACHAL.FREQ,23:48:10.760,49.68477,232.4671,235.3396,234.19,232467.1,235339.6,234190,,-0.00288,-0.00322,-0.0097677,-0.0048384
VINDHYACHAL.FREQ,23:48:10.800,49.68459,232.4665,235.3387,234.1806,232466.5,235338.7,234180.6,,-0.00230,0.00000,0.0013798,0.0027731
VINDHYACHAL.FREQ,23:48:10.840,49.68483,232.4516,235.3244,234.179,232451.6,235324.4,234179,,0.00860,-0.00111,-0.0160188,-0.0049442
VINDHYACHAL.FREQ,23:48:10.880,49.68498,232.4676,235.3516,234.1877,232467.6,235351.6,234187.7,,0.00160,-0.00397,-0.0114277,-0.006853
VINDHYACHAL.FREQ,23:48:10.920,49.68475,232.4724,235.3593,234.216,232472.4,235359.3,234216,,-0.00743,-0.00189,0.008601,0.0037953
VINDHYACHAL.FREQ,23:48:10.960,49.68473,232.4672,235.3518,234.2004,232467.2,235351.8,234200.4,,0.00152,-0.00064,-0.0039399,0.0041679
VINDHYACHAL.FREQ,23:48:11.000,49.68466,232.4808,235.3586,234.1989,232480.8,235358.6,234198.9,,-0.00336,-0.00231,-0.0037983,-0.0092551
VINDHYACHAL.FREQ,23:48:11.040,49.68432,232.4592,235.3508,234.1936,232459.2,235350.8,234193.6,,-0.00929,-0.00150,0.0084057,0.0059173
VINDHYACHAL.FREQ,23:48:11.080,49.68398,232.4321,235.2988,234.149,232432.1,235298.8,234149,,-0.00872,-0.00016,0.0049099,0.0075594
VINDHYACHAL.FREQ,23:48:11.120,49.68365,232.414,235.2869,234.149,232414,235286.9,234149,,-0.00874,-0.00502,-0.0066951,-0.0139877
VINDHYACHAL.FREQ,23:48:11.160,49.68343,232.4055,235.2847,234.128,232405.5,235284.7,234128,,-0.00182,-0.00251,0.0012368,-0.0048041
VINDHYACHAL.FREQ,23:48:11.200,49.68344,232.3959,235.2687,234.1185,232395.9,235268.7,234118.5,,0.00062,-0.00166,-0.0033379,0.0022948
VINDHYACHAL.FREQ,23:48:11.240,49.68349,232.414,235.2951,234.152,232414,235295.1,234152,,-0.00055,-0.00537,-0.0104204,-0.0040606
VINDHYACHAL.FREQ,23:48:11.280,49.68341,232.4543,235.3337,234.176,232454.3,235333.7,234176,,-0.00026,-0.00004,-0.0028268,-0.0023738
VINDHYACHAL.FREQ,23:48:11.320,49.68357,232.4501,235.3275,234.1707,232450.1,235327.5,234170.7,,0.00475,0.00053,-0.0075936,0.001201
VINDHYACHAL.FREQ,23:48:11.360,49.68353,232.4676,235.3568,234.1976,232467.6,235356.8,234197.6,,-0.00203,-0.00475,0,-0.0009015
VINDHYACHAL.FREQ,23:48:11.400,49.68339,232.4768,235.3627,234.2205,232476.8,235362.7,234220.5,,-0.00159,0.00154,0.0094116,0.0023931
VINDHYACHAL.FREQ,23:48:11.440,49.68336,232.466,235.3469,234.1953,232466,235346.9,234195.3,,-0.00109,0.00004,0.001961,-0.0015885
VINDHYACHAL.FREQ,23:48:11.480,49.68324,232.4633,235.3309,234.1839,232463.3,235330.9,234183.9,,-0.00519,-0.00461,0.0051051,-0.0000268
VINDHYACHAL.FREQ,23:48:11.520,49.68306,232.4481,235.3261,234.1703,232448.1,235326.1,234170.3,,-0.00025,0.00271,0.0061736,0.0029668
VINDHYACHAL.FREQ,23:48:11.560,49.68318,232.4157,235.303,234.1379,232415.7,235303,234137.9,,0.00289,-0.00013,-0.0037953,-0.0029132
VINDHYACHAL.FREQ,23:48:11.600,49.68312,232.4361,235.3197,234.1655,232436.1,235319.7,234165.5,,-0.00293,-0.00429,-0.0077531,-0.0074178
VINDHYACHAL.FREQ,23:48:11.640,49.68314,232.4514,235.3244,234.1714,232451.4,235324.4,234171.4,,0.00304,0.00309,-0.00377,-0.0020221
VINDHYACHAL.FREQ,23:48:11.680,49.68342,232.4388,235.3166,234.1641,232438.8,235316.6,234164.1,,0.00511,-0.00005,-0.0157982,-0.0062257
VINDHYACHAL.FREQ,23:48:11.720,49.68346,232.4629,235.3496,234.1945,232462.9,235349.6,234194.5,,-0.00194,-0.00415,-0.0036195,-0.0029564
VINDHYACHAL.FREQ,23:48:11.760,49.6834,232.4933,235.3701,234.2127,232493.3,235370.1,234212.7,,0.00060,0.00357,0.0117704,0.0029132
VINDHYACHAL.FREQ,23:48:11.800,49.68355,232.4691,235.3502,234.2056,232469.1,235350.2,234205.6,,0.00297,-0.00106,-0.0059694,0.0020832
VINDHYACHAL.FREQ,23:48:11.840,49.68343,232.4837,235.3628,234.2082,232483.7,235362.8,234208.2,,-0.00595,-0.00019,0.0059143,0.0036716
VINDHYACHAL.FREQ,23:48:11.880,49.68324,232.4558,235.3349,234.1829,232455.8,235334.9,234182.9,,-0.00363,0.00264,0.010182,0.0020921
VINDHYACHAL.FREQ,23:48:11.920,49.6832,232.4297,235.3019,234.1635,232429.7,235301.9,234163.5,,-0.00037,-0.00004,0.0002846,0.0015378
VINDHYACHAL.FREQ,23:48:11.960,49.68308,232.4561,235.3318,234.1697,232456.1,235331.8,234169.7,,-0.00446,0.00000,0.0067234,-0.0001013
VINDHYACHAL.FREQ,23:48:12.000,49.68301,232.4256,235.3189,234.1523,232425.6,235318.9,234152.3,,-0.00035,0.00207,0.0054389,-0.0000894
VINDHYACHAL.FREQ,23:48:12.040,49.68312,232.4262,235.3037,234.1524,232426.2,235303.7,234152.4,,0.00446,-0.00145,-0.0134349,0
VINDHYACHAL.FREQ,23:48:12.080,49.6833,232.4537,235.3294,234.1917,232453.7,235329.4,234191.7,,0.00239,-0.00065,-0.0050455,0
VINDHYACHAL.FREQ,23:48:12.120,49.68338,232.4582,235.3315,234.1943,232458.2,235331.5,234194.3,,0.00407,0.00143,0.0024334,0.0041425
VINDHYACHAL.FREQ,23:48:12.160,49.68354,232.4781,235.3532,234.2046,232478.1,235353.2,234204.6,,0.00163,-0.00048,-0.0013262,0.0011772
VINDHYACHAL.FREQ,23:48:12.200,49.68354,232.5197,235.3988,234.2441,232519.7,235398.8,234244.1,,0.00000,0.00088,0,0.0069931
VINDHYACHAL.FREQ,23:48:12.240,49.68338,232.4991,235.3805,234.2355,232499.1,235380.5,234235.5,,-0.00311,0.00233,0.0093639,0.0054151
VINDHYACHAL.FREQ,23:48:12.280,49.68329,232.4845,235.3643,234.2188,232484.5,235364.3,234218.8,,-0.00286,0.00094,0.0020906,-0.0000015
VINDHYACHAL.FREQ,23:48:12.320,49.68316,232.5001,235.3726,234.2207,232500.1,235372.6,234220.7,,-0.00292,0.00180,0.0145212,0.0030205
VINDHYACHAL.FREQ,23:48:12.360,49.68309,232.4528,235.3348,234.1721,232452.8,235334.8,234172.1,,-0.00100,0.00000,0,-0.0017837
VINDHYACHAL.FREQ,23:48:12.400,49.68319,232.4715,235.3527,234.201,232471.5,235352.7,234201,,0.00263,-0.00057,-0.0117421,0.0022262
VINDHYACHAL.FREQ,23:48:12.440,49.68323,232.4909,235.3774,234.2213,232490.9,235377.4,234221.3,,0.00001,0.00255,0.001803,-0.0010625
VINDHYACHAL.FREQ,23:48:12.480,49.68326,232.4762,235.3595,234.2056,232476.2,235359.5,234205.6,,0.00141,-0.00039,-0.0021964,0.0000015
VINDHYACHAL.FREQ,23:48:12.520,49.68358,232.4973,235.3628,234.2166,232497.3,235362.8,234216.6,,0.00939,-0.00476,-0.0211194,-0.0105187
VINDHYACHAL.FREQ,23:48:12.560,49.68378,232.5335,235.4227,234.2655,232533.5,235422.7,234265.5,,0.00313,0.00562,0.0088021,0.0104472
VINDHYACHAL.FREQ,23:48:12.600,49.68395,232.532,235.4084,234.2505,232532,235408.4,234250.5,,0.00565,0.00243,-0.0018299,-0.006564
VINDHYACHAL.FREQ,23:48:12.640,49.68411,232.5213,235.4032,234.2548,232521.3,235403.2,234254.8,,0.00356,0.00000,-0.004974,-0.0035539
VINDHYACHAL.FREQ,23:48:12.680,49.68398,232.5249,235.4023,234.2569,232524.9,235402.3,234256.9,,-0.00539,0.00375,0.0178546,0.0038505
VINDHYACHAL.FREQ,23:48:12.720,49.68385,232.4658,235.3413,234.1932,232465.8,235341.3,234193.2,,-0.00195,0.00037,0.0064433,0.0079438
VINDHYACHAL.FREQ,23:48:12.760,49.68391,232.4468,235.3358,234.1929,232446.8,235335.8,234192.9,,0.00280,0.00052,-0.004226,-0.0036776
VINDHYACHAL.FREQ,23:48:12.800,49.6839,232.4502,235.3268,234.1805,232450.2,235326.8,234180.5,,-0.00077,0.00086,0.0035226,0
VINDHYACHAL.FREQ,23:48:12.840,49.68393,232.43,235.302,234.1522,232430,235302,234152.2,,0.00145,-0.00188,0,0.0023693
VINDHYACHAL.FREQ,23:48:12.880,49.6842,232.4393,235.3158,234.1803,232439.3,235315.8,234180.3,,0.00823,0.00232,-0.0067741,-0.0012547
VINDHYACHAL.FREQ,23:48:12.920,49.68444,232.4719,235.3539,234.2025,232471.9,235353.9,234202.5,,0.00491,0.00260,0.0000015,0
VINDHYACHAL.FREQ,23:48:12.960,49.68458,232.4752,235.3602,234.1975,232475.2,235360.2,234197.5,,0.00548,-0.00126,0.0000671,-0.0039637
VINDHYACHAL.FREQ,23:48:13.000,49.68472,232.5022,235.3809,234.237,232502.2,235380.9,234237,,0.00198,0.00203,0.0012591,0.0042573
VINDHYACHAL.FREQ,23:48:13.040,49.68468,232.4877,235.3704,234.2127,232487.7,235370.4,234212.7,,-0.00171,0.00095,0.0099465,-0.002636
VINDHYACHAL.FREQ,23:48:13.080,49.6846,232.4772,235.3534,234.1976,232477.2,235353.4,234197.6,,0.00000,0.00173,0.0045225,0.0027642
VINDHYACHAL.FREQ,23:48:13.120,49.68444,232.4475,235.3231,234.1662,232447.5,235323.1,234166.2,,-0.00405,-0.00166,0.0056326,-0.002189
VINDHYACHAL.FREQ,23:48:13.160,49.68412,232.4202,235.3062,234.1473,232420.2,235306.2,234147.3,,-0.00969,0.00000,0.0064895,0.0023067
VINDHYACHAL.FREQ,23:48:13.200,49.68409,232.4245,235.3032,234.1492,232424.5,235303.2,234149.2,,0.00000,0.00000,-0.0014409,0
VINDHYACHAL.FREQ,23:48:13.240,49.68419,232.424,235.3054,234.1451,232424,235305.4,234145.1,,0.00123,-0.00176,-0.0093162,0.0019088
VINDHYACHAL.FREQ,23:48:13.280,49.684,232.4407,235.326,234.1784,232440.7,235326,234178.4,,-0.00403,-0.00316,-0.0042647,-0.0002369
VINDHYACHAL.FREQ,23:48:13.320,49.68421,232.4722,235.3446,234.1897,232472.2,235344.6,234189.7,,0.00892,-0.00098,-0.0121772,0.0000268
VINDHYACHAL.FREQ,23:48:13.360,49.68423,232.4723,235.3474,234.2043,232472.3,235347.4,234204.3,,0.00000,-0.00292,-0.0043184,0.0012368
VINDHYACHAL.FREQ,23:48:13.400,49.68398,232.5127,235.4113,234.2555,232512.7,235411.3,234255.5,,-0.00605,0.00000,0.0035569,-0.0015378
VINDHYACHAL.FREQ,23:48:13.440,49.68384,232.5099,235.3948,234.2421,232509.9,235394.8,234242.1,,-0.00180,-0.00054,-0.00467,-0.0030026
VINDHYACHAL.FREQ,23:48:13.480,49.68371,232.5172,235.3896,234.2438,232517.2,235389.6,234243.8,,-0.00549,-0.00381,-0.0001758,0.0037611
VINDHYACHAL.FREQ,23:48:13.520,49.68345,232.5327,235.4062,234.2555,232532.7,235406.2,234255.5,,-0.00720,-0.00132,0.009802,0.0014752
VINDHYACHAL.FREQ,23:48:13.560,49.68326,232.4675,235.3567,234.2077,232467.5,235356.7,234207.7,,-0.00324,-0.00195,0.0018537,-0.0001505
VINDHYACHAL.FREQ,23:48:13.600,49.68301,232.4795,235.3535,234.2061,232479.5,235353.5,234206.1,,-0.00693,-0.00647,-0.009501,-0.0037536
VINDHYACHAL.FREQ,23:48:13.640,49.68286,232.4851,235.3649,234.2093,232485.1,235364.9,234209.3,,-0.00261,-0.00230,0.0046104,0.0021189
VINDHYACHAL.FREQ,23:48:13.680,49.68287,232.4634,235.3395,234.181,232463.4,235339.5,234181,,0.00067,-0.00329,-0.0036642,-0.0033557
